text,label
"Làm cho khuôn mặt này trông sắc bén và giận dữ hơn
",6
"Biểu cảm này cần thêm sự căng thẳng
",6
"Hãy làm đôi lông mày này cau có hơn
",6
"Thêm sự giận dữ vào ánh mắt này
",6
"Làm cho khuôn mặt này trông đầy sự tức giận
",6
"Biểu cảm này cần thêm sự căm phẫn
",6
"Hãy làm đôi môi này trông sắc sảo và giận dữ hơn
",6
"Tăng thêm sự căm phẫn vào ánh mắt của khuôn mặt này
",6
"Làm cho khuôn mặt này trông dữ dằn hơn
",6
"Biểu cảm này cần thêm sự gay gắt
",6
"Hãy làm ánh mắt này trông như đang nổi giận
",6
"Tăng cường sự giận dữ trong biểu cảm này
",6
"Làm cho khuôn mặt này trông sắc bén và giận dữ hơn
",6
"Biểu cảm này cần thêm sự căng thẳng
",6
"Hãy làm đôi lông mày này cau có hơn
",6
"Thêm sự giận dữ vào ánh mắt này
",6
"Làm cho khuôn mặt này trông đầy sự tức giận
",6
"Biểu cảm này cần thêm sự căm phẫn
",6
"Hãy làm đôi môi này trông sắc sảo và giận dữ hơn
",6
"Tăng thêm sự căm phẫn vào ánh mắt của khuôn mặt này
",6
"Làm cho khuôn mặt này trông dữ dằn hơn
",6
"Biểu cảm này cần thêm sự gay gắt
",6
"Hãy làm ánh mắt này trông như đang nổi giận
",6
"Tăng cường sự giận dữ trong biểu cảm này
",6
"Làm cho khuôn mặt này trông sắc bén và giận dữ hơn
",6
"Biểu cảm này cần thêm sự căng thẳng
",6
"Hãy làm đôi lông mày này cau có hơn
",6
"Thêm sự giận dữ vào ánh mắt này
",6
"Làm cho khuôn mặt này trông đầy sự tức giận
",6
"Biểu cảm này cần thêm sự căm phẫn
",6
"Hãy làm đôi môi này trông sắc sảo và giận dữ hơn
",6
"Tăng thêm sự căm phẫn vào ánh mắt của khuôn mặt này
",6
"Làm cho khuôn mặt này trông dữ dằn hơn
",6
"Biểu cảm này cần thêm sự gay gắt
",6
"Hãy làm ánh mắt này trông như đang nổi giận
",6
"Tăng cường sự giận dữ trong biểu cảm này
",6
"Làm cho khuôn mặt này trông sắc bén và giận dữ hơn
",6
"Biểu cảm này cần thêm sự căng thẳng
",6
"Hãy làm đôi lông mày này cau có hơn
",6
"Thêm sự giận dữ vào ánh mắt này
",6
"Làm cho khuôn mặt này trông đầy sự tức giận
",6
"Biểu cảm này cần thêm sự căm phẫn
",6
"Hãy làm đôi môi này trông sắc sảo và giận dữ hơn
",6
"Tăng thêm sự căm phẫn vào ánh mắt của khuôn mặt này
",6
"Làm cho khuôn mặt này trông dữ dằn hơn
",6
"Biểu cảm này cần tăng thêm sự tức giận
",6
"Hãy làm ánh mắt này trông sắc bén hơn với vẻ giận dữ
",6
"Tăng thêm sự căm phẫn cho biểu cảm trên khuôn mặt này
",6
"Khuôn mặt này cần thêm sự căng thẳng và giận dữ
",6
"Làm cho đôi lông mày này cau lại để thể hiện sự tức giận
",6
"Thêm vẻ khó chịu vào biểu cảm này
",6
"Hãy làm đôi môi này trông cứng rắn và giận dữ hơn
",6
"Khuôn mặt này cần một biểu cảm giận dữ rõ ràng hơn
",6
"Tạo thêm cảm giác bực tức cho khuôn mặt này
",6
"Biểu cảm này cần thêm sự căm ghét
",6
"Hãy làm đôi mắt này trông đầy sự phẫn nộ
",6
"Làm cho khuôn mặt này trông dữ dằn hơn với vẻ giận dữ
",6
"Thêm sự căm phẫn vào biểu cảm trên khuôn mặt này
",6
"Hãy làm ánh mắt này trông như đang sôi sục với sự giận dữ
",6
"Khuôn mặt này cần biểu cảm gay gắt hơn
",6
"Tăng thêm sự gay gắt trong ánh mắt này
",6
"Làm cho đôi môi này trông nghiêm nghị và giận dữ
",6
"Hãy làm cho khuôn mặt này trông đáng sợ hơn với biểu cảm giận dữ
",6
"Thêm sự dữ dằn vào biểu cảm này
",6
"Biểu cảm này cần thêm sự khó chịu rõ ràng
",6
"Hãy làm đôi lông mày này trông cau có hơn
",6
"Tăng thêm sự căm phẫn vào biểu cảm của khuôn mặt này
",6
"Làm cho ánh mắt này trông như đang nổi giận
",6
"Hãy làm đôi môi này trông cứng rắn hơn với sự giận dữ
",6
"Khuôn mặt này cần biểu cảm tức giận sâu sắc hơn
",6
"Tăng thêm cảm giác phẫn nộ vào biểu cảm này
",6
"Làm cho đôi lông mày này trông giận dữ hơn
",6
"Hãy làm ánh mắt này trông như đang bùng nổ với sự giận dữ
",6
"Thêm sự căm ghét vào biểu cảm của khuôn mặt này
",6
"Biểu cảm này cần thêm sự gay gắt trong ánh mắt
",6
"Làm cho đôi môi này trông như đang chứa đầy sự giận dữ
",6
"Khuôn mặt này cần thêm sự căng thẳng và dữ dằn
",6
"Hãy làm ánh mắt này trông như đang đốt cháy với sự tức giận
",6
"Tăng thêm sự căm ghét trong biểu cảm này
",6
"Làm cho đôi môi này trông sắc sảo hơn với vẻ giận dữ
",6
"Hãy làm ánh mắt này trông như đang đâm thẳng với sự tức giận
",6
"Thêm sự phẫn nộ vào biểu cảm này
",6
"Khuôn mặt này cần một biểu cảm giận dữ mạnh mẽ hơn
",6
"Làm cho đôi lông mày này trông như đang cau lại với sự giận dữ
",6
"Hãy làm ánh mắt này trông như đang đục khoét với sự tức giận
",6
"Tăng thêm sự gay gắt trong biểu cảm của khuôn mặt này
",6
"Làm cho đôi môi này trông sắc bén hơn với vẻ giận dữ
",6
"Khuôn mặt này cần biểu cảm phẫn nộ rõ ràng hơn
",6
"Hãy làm ánh mắt này trông như đang thiêu đốt với sự giận dữ
",6
"Thêm sự căm ghét vào biểu cảm của khuôn mặt này
",6
"Làm cho đôi lông mày này trông như đang nhíu lại với sự tức giận
",6
"Hãy làm ánh mắt này trông như đang xuyên thấu với sự giận dữ
",6
"Biểu cảm này cần thêm sự căng thẳng và phẫn nộ
",6
"Tăng thêm sự căm ghét vào ánh mắt này
",6
"Làm cho đôi môi này trông cứng rắn hơn với sự giận dữ
",6
"Hãy làm ánh mắt này trông như đang đốt cháy với sự tức giận
",6
"Thêm sự căm phẫn vào biểu cảm này
",6
"Khuôn mặt này cần biểu cảm giận dữ mạnh mẽ hơn
",6
"Làm cho đôi lông mày này trông như đang cau lại với sự giận dữ
",6
"Hãy làm ánh mắt này trông như đang đục khoét với sự tức giận
",6
"Tăng thêm sự gay gắt trong biểu cảm của khuôn mặt này
",6
"Làm cho đôi môi này trông sắc bén hơn với vẻ giận dữ
",6
"Khuôn mặt này cần biểu cảm phẫn nộ rõ ràng hơn
",6
"Hãy làm ánh mắt này trông như đang thiêu đốt với sự giận dữ
",6
"Thêm sự căm ghét vào biểu cảm của khuôn mặt này
",6
"Làm cho đôi lông mày này trông như đang nhíu lại với sự tức giận
",6
"Hãy làm ánh mắt này trông như đang xuyên thấu với sự giận dữ
",6
"Biểu cảm này cần thêm sự căng thẳng và phẫn nộ
",6
"Tăng thêm sự căm ghét vào ánh mắt này
",6
"Làm cho đôi môi này trông cứng rắn hơn với sự giận dữ
",6
"Hãy làm ánh mắt này trông như đang đốt cháy với sự tức giận
",6
"Thêm sự căm phẫn vào biểu cảm này
",6
"Khuôn mặt này cần biểu cảm giận dữ mạnh mẽ hơn
",6
"Làm cho đôi lông mày này trông như đang cau lại với sự giận dữ
",6
"Hãy làm ánh mắt này trông như đang đục khoét với sự tức giận
",6
"Tăng thêm sự gay gắt trong biểu cảm của khuôn mặt này
",6
"Làm cho đôi môi này trông sắc bén hơn với vẻ giận dữ
",6
"Khuôn mặt này cần biểu cảm phẫn nộ rõ ràng hơn
",6
"Hãy làm ánh mắt này trông như đang thiêu đốt với sự giận dữ
",6
"Thêm sự căm ghét vào biểu cảm của khuôn mặt này
",6
"Làm cho đôi lông mày này trông như đang nhíu lại với sự tức giận
",6
"Hãy làm ánh mắt này trông như đang xuyên thấu với sự giận dữ
",6
"Biểu cảm này cần thêm sự căng thẳng và phẫn nộ
",6
"Tăng thêm sự căm ghét vào ánh mắt này
",6
"Làm cho đôi môi này trông cứng rắn hơn với sự giận dữ
",6
"Hãy làm ánh mắt này trông như đang đốt cháy với sự tức giận
",6
"Thêm sự căm phẫn vào biểu cảm này
",6
"Khuôn mặt này cần biểu cảm giận dữ mạnh mẽ hơn
",6
"Làm cho đôi lông mày này trông như đang cau lại với sự giận dữ
",6
"Hãy làm ánh mắt này trông như đang đục khoét với sự tức giận
",6
"Tăng thêm sự gay gắt trong biểu cảm của khuôn mặt này
",6
"Làm cho đôi môi này trông sắc bén hơn với vẻ giận dữ
",6
"Khuôn mặt này cần biểu cảm phẫn nộ rõ ràng hơn
",6
"Hãy làm ánh mắt này trông như đang thiêu đốt với sự giận dữ
",6
"Thêm sự căm ghét vào biểu cảm của khuôn mặt này
",6
"Làm cho đôi lông mày này trông như đang nhíu lại với sự tức giận
",6
"Hãy làm ánh mắt này trông như đang xuyên thấu với sự giận dữ
",6
"Biểu cảm này cần thêm sự căng thẳng và phẫn nộ
",6
"Tăng thêm sự căm ghét vào ánh mắt này
",6
"Làm cho đôi môi này trông cứng rắn hơn với sự giận dữ
",6
"Hãy làm ánh mắt này trông như đang đốt cháy với sự tức giận
",6
"Thêm sự căm phẫn vào biểu cảm này
",6
"Khuôn mặt này cần biểu cảm giận dữ mạnh mẽ hơn
",6
"Làm cho đôi lông mày này trông như đang cau lại với sự giận dữ
",6
"Hãy làm ánh mắt này trông như đang đục khoét với sự tức giận
",6
"Tăng thêm sự gay gắt trong biểu cảm của khuôn mặt này
",6
"Thêm nét giận dữ vào ánh mắt của nhân vật này
",6
"Làm cho gương mặt này có vẻ phẫn nộ hơn
",6
"Tăng cường sự căng thẳng trong biểu cảm giận dữ của khuôn mặt
",6
"Chỉnh lại miệng để thể hiện rõ sự tức giận
",6
"Thêm vào chút sắc thái tức tối cho gương mặt này
",6
"Làm cho khuôn mặt này trông như đang bùng nổ cơn giận
",6
"Biểu lộ sự giận dữ qua đôi lông mày cau lại
",6
"Tạo sự căng thẳng ở vùng trán để thể hiện sự giận dữ
",6
"Làm cho đôi mắt này sắc bén và giận dữ hơn
",6
"Thêm sự nghiêm trọng vào nụ cười nhếch mép đầy giận dữ
",6
"Khuôn mặt này cần thể hiện rõ sự phẫn nộ hơn
",6
"Chỉnh đôi mắt để chúng trông như đang rực lửa vì giận dữ
",6
"Làm nổi bật gân cổ để thể hiện cơn giận tột độ
",6
"Thêm nét căm phẫn vào góc môi đang nghiến chặt
",6
"Thể hiện sự bực bội thông qua đôi mắt sắc lạnh
",6
"Tạo nếp nhăn trên trán để tăng thêm sự giận dữ
",6
"Làm cho biểu cảm này trông như đang kiềm chế cơn giận
",6
"Thêm nét hằn học vào đôi mắt này
",6
"Làm cho khuôn mặt này trông như đang sôi máu vì tức giận
",6
"Chỉnh sửa lông mày để chúng cau lại nhiều hơn
",6
"Thể hiện sự phẫn nộ bằng cách làm căng cơ mặt
",6
"Thêm vào một chút căng thẳng ở vùng quai hàm
",6
"Làm cho khuôn mặt này trông như đang hét lên vì giận dữ
",6
"Thêm nét sắc lạnh và dữ dội vào đôi mắt
",6
"Làm cho biểu cảm giận dữ này trông thật rõ nét và chân thực
",6
"Tăng sự dữ dội trong ánh nhìn của khuôn mặt này
",6
"Thêm vào vẻ phẫn nộ và bất mãn trong đôi mắt này
",6
"Làm cho khuôn mặt này trông như đang sẵn sàng bùng nổ
",6
"Chỉnh miệng để trông như đang nghiến răng vì giận
",6
"Thể hiện sự giận dữ bằng cách làm căng môi và hàm
",6
"Thêm nét giận dữ vào ánh mắt của nhân vật này
",6
"Làm cho gương mặt này có vẻ phẫn nộ hơn
",6
"Tăng cường sự căng thẳng trong biểu cảm giận dữ của khuôn mặt
",6
"Chỉnh lại miệng để thể hiện rõ sự tức giận
",6
"Thêm vào chút sắc thái tức tối cho gương mặt này
",6
"Làm cho khuôn mặt này trông như đang bùng nổ cơn giận
",6
"Biểu lộ sự giận dữ qua đôi lông mày cau lại
",6
"Tạo sự căng thẳng ở vùng trán để thể hiện sự giận dữ
",6
"Làm cho đôi mắt này sắc bén và giận dữ hơn
",6
"Thêm sự nghiêm trọng vào nụ cười nhếch mép đầy giận dữ
",6
"Khuôn mặt này cần thể hiện rõ sự phẫn nộ hơn
",6
"Chỉnh đôi mắt để chúng trông như đang rực lửa vì giận dữ
",6
"Làm nổi bật gân cổ để thể hiện cơn giận tột độ
",6
"Thêm nét căm phẫn vào góc môi đang nghiến chặt
",6
"Thể hiện sự bực bội thông qua đôi mắt sắc lạnh
",6
"Tạo nếp nhăn trên trán để tăng thêm sự giận dữ
",6
"Làm cho biểu cảm này trông như đang kiềm chế cơn giận
",6
"Thêm nét hằn học vào đôi mắt này
",6
"Làm cho khuôn mặt này trông như đang sôi máu vì tức giận
",6
"Chỉnh sửa lông mày để chúng cau lại nhiều hơn
",6
"Thể hiện sự phẫn nộ bằng cách làm căng cơ mặt
",6
"Thêm vào một chút căng thẳng ở vùng quai hàm
",6
"Làm cho khuôn mặt này trông như đang hét lên vì giận dữ
",6
"Thêm nét sắc lạnh và dữ dội vào đôi mắt
",6
"Làm cho biểu cảm giận dữ này trông thật rõ nét và chân thực
",6
"Tăng sự dữ dội trong ánh nhìn của khuôn mặt này
",6
"Thêm vào vẻ phẫn nộ và bất mãn trong đôi mắt này
",6
"Làm cho khuôn mặt này trông như đang sẵn sàng bùng nổ
",6
"Chỉnh miệng để trông như đang nghiến răng vì giận
",6
"Thể hiện sự giận dữ bằng cách làm căng môi và hàm
",6
"Thêm nét gắt gỏng cho khuôn mặt này
",6
"Làm cho đôi môi nhếch lên như đang giận dữ
",6
"Tăng mức độ căng thẳng ở vùng cằm
",6
"Thêm ánh nhìn gay gắt cho khuôn mặt này
",6
"Làm cho đôi mắt này trông như đang cháy rực vì cơn giận
",6
"Thêm sự bức xúc vào nét mặt
",6
"Chỉnh lại dáng mũi để thể hiện sự giận dữ
",6
"Làm cho nụ cười trở nên đe dọa hơn
",6
"Thể hiện sự giận dữ qua sự căng thẳng ở đôi mắt
",6
"Thêm nếp nhăn trên má khi giận dữ
",6
"Làm cho biểu cảm này trông đầy lửa giận
",6
"Tăng thêm sự phẫn nộ trong ánh nhìn
",6
"Làm cho khuôn mặt này trông như đang rít lên vì giận
",6
"Chỉnh sửa để khuôn mặt này có vẻ khó chịu
",6
"Thêm vào sự giận dữ trong góc môi và mắt
",6
"Làm nổi bật sự căng thẳng trong cơ mặt
",6
"Thêm vẻ sắc sảo và giận dữ cho đôi mắt
",6
"Chỉnh lại gò má để thể hiện sự tức giận
",6
"Làm cho khuôn mặt này có vẻ hung dữ hơn
",6
"Thể hiện sự tức tối trong ánh nhìn
",6
"Thêm vào biểu cảm giận dữ một cách mạnh mẽ
",6
"Làm cho môi trông như đang nhếch mép một cách cay nghiệt
",6
"Tăng mức độ sắc bén của đôi mắt để thể hiện sự giận dữ
",6
"Thêm vào sự căng thẳng ở vùng thái dương
",6
"Chỉnh lại cằm để khuôn mặt trông hung hăng hơn
",6
"Làm cho ánh mắt này trông như muốn đâm thủng mọi thứ
",6
"Thể hiện cơn giận dữ thông qua nếp nhăn trên mặt
",6
"Thêm sự lạnh lùng và giận dữ vào ánh mắt
",6
"Làm nổi bật sự căng thẳng ở vùng miệng
",6
